GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK/AerialAbility,GK/CommandOfArea,GK/Communication,GK/Eccentricity,GK/Handling,GK/Kicking,GK/OneOnOnes,GK/Reflexes,GK/RushingOut,GK/TendencyToPunch,GK/Throwing,Tech/Corners,Tech/Crossing,Tech/Dribbling,Tech/Finishing,Tech/FirstTouch,Tech/Freekicks,Tech/Heading,Tech/LongShots,Tech/Longthrows,Tech/Marking,Tech/Passing,Tech/PenaltyTaking,Tech/Tackling,Tech/Technique,Mental/Aggression,Mental/Anticipation,Mental/Bravery,Mental/Composure,Mental/Concentration,Mental/Vision,Mental/Decisions,Mental/Determination,Mental/Flair,Mental/Leadership,Mental/OffTheBall,Mental/Positioning,Mental/Teamwork,Mental/Workrate,Phy/Acceleration,Phy/Agility,Phy/Balance,Phy/Jumping,Phy/LeftFoot,Phy/NaturalFitness,Phy/Pace,Phy/RightFoot,Phy/Stamina,Phy/Strength,Hidden/Consistency,Hidden/Dirtiness,Hidden/ImportantMatches,Hidden/InjuryProness,Hidden/Versatility,Personality/Adaptability,Personality/Ambition,Personality/Loyalty,Personality/Pressure,Personality/Professional,Personality/Sportsmanship,Personality/Temperament,Personality/Controversy,Positions/PositionsDesc,Positions/PositionsDescVal,Positions/Striker,Positions/AttackingMidfielder,Positions/Centre,Positions/Defender,Positions/DefensiveMidfielder,Positions/Goalkeeper,Positions/Left,Positions/Midfielder,Positions/Right,Positions/Sweeper,Positions/WingBack,Positions/AttackingMidCentral,Positions/AttackingMidLeft,Positions/AttackingMidRight,Positions/DefenderCentral,Positions/DefenderLeft,Positions/DefenderRight,Positions/MidfielderCentral,Positions/MidfielderLeft,Positions/MidfielderRight,Positions/WingBackLeft,Positions/WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47
29/6/2010,Clément Grenier,34011686,769,1/7/1991,19,0,0,0,0,3249,5129,5100,152,114,4921686,186,72,M/AM C,2,1,2,2,3,2,1,7,2,3,3,11,11,14,7,15,13,9,9,6,4,13,11,5,15,9,13,12,11,11,15,10,14,12,7,12,7,12,14,11,14,14,12,8,13,13,20,14,11,13,9,10,6,10,14,13,16,14,15,15,15,6,M/AM C,411,1,20,20,1,1,1,12,20,12,1,1,20,12,12,1,1,1,15,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Antoine Griezmann,67086656,769,3/21/1991,19,0,0,0,0,4032,5900,5900,178,127,14798186,174,72,M/AM LC,1,2,3,14,3,1,2,3,1,3,3,14,15,13,13,12,14,9,12,4,2,11,12,7,15,12,12,13,13,11,12,13,14,15,11,13,4,10,12,14,12,13,10,20,13,14,14,11,7,12,4,11,5,13,13,16,13,12,13,13,14,7,M/AM LC,414,12,20,19,1,1,1,20,20,10,1,1,19,20,10,1,1,1,15,15,4,1,1,260,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Andrea Bertolacci,43028376,776,1/11/1991,19,0,0,0,0,350,5084,4650,142,113,426105,179,75,M C,1,2,1,3,3,3,1,4,1,1,1,9,11,13,10,12,9,8,12,9,10,13,8,13,13,12,11,13,13,12,14,11,14,12,13,14,11,14,13,13,11,10,9,20,13,12,5,12,13,12,11,12,8,13,11,13,12,13,14,13,14,5,M C,401,7,15,20,1,15,1,1,20,1,1,1,15,1,1,1,1,1,20,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Yacine Brahimi,34002647,769,2/8/1990,20,0,0,0,0,150,3750,3750,168,114,926830,175,65,M/AM C,1,2,1,3,1,1,2,3,2,2,1,12,12,14,6,14,13,5,9,6,2,11,12,2,16,6,8,6,12,12,15,13,8,13,8,12,6,11,11,16,14,11,7,20,15,13,10,14,7,14,6,10,6,10,12,14,8,2,13,10,12,3,M/AM C,411,1,20,20,1,1,1,12,20,12,1,1,20,12,12,1,1,1,15,12,12,1,1,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Tunay Torun,35018672,799,4/21/1990,20,0,0,5,0,1000,5750,5500,160,108,1248034,179,72,M/AM/S RLC,3,3,1,1,3,2,3,1,1,1,1,10,9,14,11,14,6,6,7,6,4,13,10,6,15,8,10,5,11,8,12,10,10,14,4,12,6,7,8,14,13,9,8,20,14,12,10,9,7,10,13,10,4,10,13,9,5,14,14,14,4,5,M/AM/S RLC,426,17,20,20,1,1,1,15,20,16,1,1,20,15,16,1,1,1,10,12,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Toni Kroos,156772,771,1/4/1990,20,8,0,10,2,5250,7400,7400,178,148,37390172,182,74,M/AM LC,3,1,3,2,2,1,2,5,3,3,2,17,17,13,16,18,15,6,18,6,5,17,14,8,16,7,14,8,15,10,18,17,12,12,11,8,10,15,8,10,12,9,9,16,14,14,20,12,11,11,3,14,3,15,14,15,16,14,13,15,18,4,M/AM LC,414,1,20,20,1,4,1,17,20,13,1,1,20,17,13,1,1,1,18,16,13,1,1,4.5124E+15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29/6/2010,Tom Cleverley,28000906,765,8/12/1989,20,0,0,6,0,4000,6250,6250,142,129,4130116,175,67,M/AM RLC,2,2,2,2,2,2,2,2,2,2,2,7,14,12,13,14,6,9,14,9,9,14,4,10,12,13,12,13,14,10,9,10,18,12,9,12,9,15,15,13,11,10,8,15,15,14,20,14,11,14,10,10,9,16,8,11,14,16,16,12,12,2,M/AM RLC,416,1,20,16,13,10,1,20,20,19,1,8,16,20,19,1,12,13,15,18,18,8,8,2.2518E+15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Thomas Müller,35011448,771,9/13/1989,20,8,5,6,1,5852,8250,8250,165,153,99699478,186,74,M/AM/S RC,2,2,1,1,2,1,3,8,3,3,1,5,7,12,14,8,6,12,10,8,6,9,11,8,9,16,18,11,17,10,16,17,16,7,7,19,13,15,17,16,13,8,13,12,18,16,20,18,10,16,9,17,7,18,6,15,17,18,18,13,16,4,M/AM/S RC,423,18,20,20,1,1,1,14,20,19,1,1,20,14,19,1,1,1,10,13,12,1,1,1573936,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Taner Yalçin,35014371,771,2/18/1990,20,0,0,3,1,3000,6250,6250,155,125,5877006,184,77,M/AM C,1,3,2,3,1,2,3,1,2,1,2,12,11,13,12,12,14,11,14,11,6,16,14,8,15,9,15,8,11,12,14,13,8,14,5,14,8,9,7,11,12,12,11,20,8,10,18,9,12,9,11,10,15,10,13,9,9,8,13,8,8,11,M/AM C,411,5,17,20,1,10,1,5,20,8,1,1,17,3,3,1,1,1,20,5,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Tales,2107497,1651,1/20/1990,20,0,0,17,3,2500,5750,5750,145,110,1039968,168,64,M/AM C,1,1,2,1,1,1,1,5,2,1,1,11,11,12,12,12,16,5,12,3,4,11,15,5,13,7,12,8,12,12,12,12,12,12,9,11,6,9,13,15,14,8,6,10,12,14,20,13,8,8,7,8,10,7,5,15,14,9,11,6,10,9,M/AM C,411,14,20,20,1,1,1,1,20,1,1,1,20,1,1,1,1,1,16,1,1,1,1,34493958144,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Sergio Tejera,29000484,796,5/28/1990,20,0,0,0,0,3000,4500,4500,134,114,2103146,183,76,M/AM C,3,2,1,1,1,1,1,1,3,3,1,16,15,12,10,16,15,7,13,6,5,17,11,9,16,10,11,10,14,9,17,12,12,16,8,13,7,13,9,11,12,10,11,20,9,10,6,12,10,10,13,9,15,10,12,17,11,13,15,14,18,5,M/AM C,411,2,16,20,1,6,1,12,20,5,1,1,16,8,1,1,1,1,20,12,5,1,1,128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Sebastian Rudy,29022542,771,2/28/1990,20,0,0,0,0,3250,6300,6300,146,122,8000000,179,73,DM/M C,2,3,2,1,2,3,3,3,3,2,2,13,14,12,10,16,10,7,12,6,7,16,11,9,15,6,12,6,14,9,17,10,10,12,5,10,9,18,12,12,15,6,7,12,8,14,20,9,6,10,4,10,9,14,14,13,10,12,20,14,14,5,DM/M C,421,1,15,20,1,17,1,14,20,13,1,1,15,1,1,1,1,1,20,14,13,1,1,8.81329E+12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
29/6/2010,Rui Fonte,55003130,788,4/23/1990,20,0,0,0,0,2500,5000,5000,128,100,565590,181,73,AM/S C,3,1,1,2,3,2,1,1,1,1,3,5,5,11,11,12,12,11,6,6,4,11,9,5,12,11,6,11,9,5,9,9,10,14,8,11,4,11,11,14,8,9,10,12,13,13,20,10,11,12,4,7,7,10,13,16,15,2,14,12,12,14,AM/S C,621,20,18,20,1,1,1,13,15,5,1,1,18,13,5,1,1,1,15,1,1,1,1,1.76265E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29/6/2010,Rémy Cabella,34008670,769,3/8/1990,20,0,0,0,0,1350,2750,2750,150,110,3278556,171,62,M/AM LC,1,1,2,3,3,3,3,4,2,1,1,10,10,14,8,14,10,6,11,7,1,11,8,2,16,5,10,7,14,14,13,13,14,13,6,13,5,9,12,16,15,8,5,20,8,15,5,12,5,14,5,16,12,8,10,14,14,13,12,15,15,5,M/AM LC,414,10,20,20,1,1,1,16,20,1,1,1,20,16,1,1,1,1,18,16,1,1,1,2.2518E+15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Miralem Pjanic,8438112,759,4/2/1990,20,16,1,0,0,4450,7000,6300,185,140,32185533,180,68,M/AM C,3,1,3,1,1,2,2,3,3,2,1,14,14,14,8,16,15,10,14,5,5,15,14,5,16,7,12,10,12,12,17,12,16,15,8,13,7,12,12,16,13,13,10,12,13,13,20,14,11,14,7,16,6,10,13,17,12,15,15,14,14,7,M/AM C,411,10,20,20,1,1,1,13,20,13,1,1,20,13,13,1,1,1,18,1,1,1,1,5244032,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Mehmet Ekici,29022517,771,3/25/1990,20,0,0,0,0,750,5750,5750,155,115,776406,180,74,DM/M/AM C,3,2,2,2,1,1,3,3,1,1,3,13,13,14,13,14,14,8,13,4,8,14,16,8,14,11,12,11,14,13,14,13,16,15,7,13,10,13,11,13,13,8,9,20,11,11,8,9,8,6,10,14,13,13,8,13,8,17,17,6,7,6,DM/M/AM C,431,12,19,20,9,19,1,11,20,11,1,9,19,11,11,1,9,9,20,11,11,9,9,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Mario Gavranovic,69005559,798,11/24/1989,20,0,0,12,3,3500,6000,6000,142,119,22300629,175,68,S C,3,2,1,1,3,3,1,1,1,3,2,5,8,12,13,14,8,13,11,5,3,13,10,3,13,14,13,11,13,13,14,16,10,10,9,14,15,10,12,14,15,15,10,5,12,13,20,11,10,8,12,11,7,9,12,1,17,11,3,11,4,5,S C,601,20,15,20,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Lulinha,2107509,1651,4/10/1990,20,0,0,13,11,2750,5900,5900,135,112,1118886,170,67,M/AM RC,3,3,2,3,1,1,3,5,3,3,3,12,6,14,7,11,9,6,10,7,6,11,14,5,13,12,10,8,10,10,11,6,6,17,6,10,5,4,11,13,13,8,4,18,12,14,20,10,7,9,6,10,10,13,5,7,9,8,10,10,12,8,M/AM RC,413,14,20,20,1,1,1,12,20,19,1,1,20,12,19,1,1,1,15,7,15,1,1,34360786948,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Juan Domínguez,67022654,796,1/8/1990,20,0,0,0,0,3306,5750,5750,156,115,2169463,181,71,M/AM C,2,3,3,2,3,2,3,4,1,1,3,10,9,13,13,15,7,6,11,6,13,14,12,9,16,11,11,9,12,10,13,13,6,14,6,13,8,12,11,10,12,15,11,12,11,12,20,12,4,8,5,8,9,15,8,6,7,11,11,9,9,4,M/AM C,411,1,19,20,5,8,1,5,20,13,1,1,19,1,1,3,5,1,20,1,13,1,1,2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Jan Moravek,25007942,763,11/1/1989,20,2,0,2,0,1900,6000,5500,149,110,5000000,180,75,M/AM C,2,1,2,1,2,2,3,4,2,1,2,10,7,12,12,14,10,6,13,4,10,14,8,11,14,9,13,10,10,11,14,10,11,10,11,11,9,13,15,14,14,14,15,8,11,14,20,12,5,10,14,10,9,10,14,19,13,4,9,1,12,7,M/AM C,411,1,18,20,1,1,1,1,20,1,1,1,18,1,1,1,1,1,20,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Ismael,67029308,796,1/29/1990,20,0,0,0,0,1892,4350,4350,155,87,1081980,180,76,M/AM LC,3,1,2,3,2,3,1,3,1,2,1,9,10,11,11,9,7,8,10,1,0,10,10,1,12,12,10,8,8,7,11,11,11,14,10,12,1,7,5,13,10,11,8,20,10,12,10,6,8,7,4,10,9,10,8,12,5,8,7,12,13,12,M/AM LC,414,15,20,20,1,1,1,16,20,9,1,1,20,16,9,1,1,1,1,12,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Igor Martínez,67046027,796,7/19/1989,20,0,0,0,0,3306,5200,5200,142,115,731249,170,65,M/AM/S RC,3,1,2,3,1,3,3,1,1,1,3,4,9,12,11,14,5,9,14,2,2,11,10,4,12,12,9,12,5,10,12,12,12,14,11,13,2,11,13,14,12,10,6,16,11,14,20,12,13,10,8,3,9,10,6,13,10,10,14,7,14,13,M/AM/S RC,423,18,20,20,1,1,1,13,20,17,1,1,20,13,17,1,1,1,6,1,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Gylfi Sigurðsson,28004396,774,9/8/1989,20,1,0,8,3,2500,6350,6350,167,127,13867392,186,77,M/AM C,1,3,1,1,2,1,3,1,3,2,2,16,12,10,9,16,15,10,15,3,6,15,17,6,15,7,11,9,15,14,14,14,14,14,12,13,7,9,11,12,11,17,10,15,17,10,20,16,9,17,5,17,2,14,16,10,12,18,14,16,10,8,M/AM C,411,5,20,20,1,6,1,14,20,14,1,1,20,14,14,1,1,1,15,12,12,1,1,34363932928,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Grégory Sertic,8443655,769,8/5/1989,20,0,0,5,0,3969,5669,5650,160,126,5345207,181,69,M/AM LC,1,1,1,1,1,2,3,8,3,1,2,13,12,13,7,14,15,10,13,5,5,13,12,7,14,7,11,12,13,13,15,11,14,13,9,11,8,12,13,15,14,14,10,12,14,11,20,14,11,14,7,14,6,15,5,15,12,13,14,13,13,8,M/AM LC,414,1,18,20,7,10,1,16,20,14,1,1,18,10,10,7,1,1,20,16,14,1,1,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Geoffrey Mujangi Bia,8169243,757,8/12/1989,20,2,0,5,1,3540,5700,5700,145,119,706470,176,71,M/AM RLC,1,2,3,2,1,3,2,6,1,2,1,11,14,14,11,15,11,5,13,6,5,10,10,4,15,6,9,16,12,8,6,10,12,14,4,15,7,9,12,15,12,6,7,14,13,16,20,7,10,10,4,3,3,13,8,10,11,10,5,7,6,11,M/AM RLC,416,1,20,19,1,1,1,18,20,20,1,1,19,18,20,1,1,1,15,15,15,1,1,4.39805E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29/6/2010,Fran Mérida,29005328,796,3/4/1990,20,0,0,4,0,2750,5399,5000,131,120,7308829,173,69,M/AM LC,1,2,3,3,1,1,2,4,3,3,1,9,13,13,10,15,12,4,13,3,6,14,9,5,16,6,12,9,14,12,14,12,12,15,5,13,8,12,10,12,15,14,8,20,13,11,13,10,9,14,4,10,4,12,13,16,10,11,12,12,9,8,M/AM LC,414,1,19,20,1,1,1,15,20,10,1,1,19,14,10,1,1,1,20,15,10,1,1,4210688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Fernando Forestieri,14000182,776,1/15/1990,20,0,0,0,0,2750,5489,5350,145,122,3103444,172,67,M/AM/S C,3,3,3,2,2,2,1,3,2,1,3,9,12,16,12,9,12,6,8,1,2,13,11,10,15,7,13,12,10,13,13,13,13,14,10,13,13,10,12,13,13,12,8,10,13,12,20,13,11,10,7,11,3,12,17,15,5,9,15,14,6,3,M/AM/S C,421,16,20,20,1,1,1,10,20,10,1,1,20,10,10,1,1,1,1,1,1,1,1,1.75922E+13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29/6/2010,Diego Farias,43017920,1651,5/10/1990,20,0,0,0,0,1000,5050,4900,135,110,1411159,180,77,M/AM RLC,2,3,1,2,2,2,3,1,1,2,3,7,10,15,11,9,7,2,5,10,5,8,10,5,12,15,11,10,10,5,5,7,9,14,1,8,10,17,13,15,15,7,8,8,13,14,20,9,6,9,5,10,11,9,6,17,8,11,14,7,4,2,M/AM RLC,416,10,20,15,1,1,1,20,20,20,1,1,15,20,20,1,1,1,15,15,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Deniz Naki,35016437,771,7/9/1989,20,0,0,2,1,3250,6450,6450,153,129,5576425,176,70,AM/S RC,3,3,3,2,1,1,3,4,3,1,3,13,13,15,12,14,11,6,10,3,2,12,10,4,15,10,12,12,13,8,15,8,10,16,6,14,3,5,14,15,17,12,7,12,13,13,20,12,8,9,8,10,4,8,15,13,8,3,12,12,10,15,AM/S RC,623,20,18,20,1,1,1,12,12,18,1,1,16,12,18,1,1,1,1,1,12,1,1,1074266128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,David Simão,55004196,788,5/15/1990,20,0,0,0,0,1000,2500,2500,148,107,864337,183,80,M/AM LC,1,3,2,2,2,2,3,1,1,2,3,14,14,12,13,14,14,8,14,8,9,14,12,9,15,7,11,9,13,12,14,12,5,11,13,13,9,13,11,11,11,12,12,20,12,11,5,10,11,11,7,3,7,10,8,1,15,12,9,14,9,7,M/AM LC,414,1,17,17,1,10,1,20,20,1,1,1,17,10,1,1,1,1,15,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Burak Kaplan,91005024,799,2/1/1990,20,0,0,2,0,2000,6000,6200,141,124,4815104,168,64,M/AM RLC,1,2,2,3,2,2,3,1,2,1,2,12,12,14,12,14,12,6,11,7,4,12,11,9,14,15,12,11,12,10,12,8,13,12,4,9,4,12,12,13,16,10,5,20,12,14,17,11,6,12,6,9,3,17,9,12,14,13,12,12,13,5,M/AM RLC,416,1,20,17,1,1,1,17,20,20,1,1,17,17,20,1,1,1,15,15,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Boris Vukcevic,35025623,771,3/16/1990,20,0,0,0,0,1000,5900,5900,135,118,3249409,182,78,M/AM/S LC,2,2,3,1,3,2,3,1,1,1,3,9,11,12,13,12,9,8,11,7,9,11,9,10,11,11,13,10,13,10,9,6,6,16,1,10,10,9,10,13,9,11,15,20,7,13,15,7,11,10,7,10,12,17,12,13,8,6,14,15,13,11,M/AM/S LC,424,18,17,18,1,1,1,20,20,1,1,1,17,1,1,1,1,1,1,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Angelo Peña,86005947,1658,12/25/1989,20,11,1,9,1,750,4274,4750,133,95,550098,171,64,M/AM C,3,2,2,2,1,3,3,4,1,3,3,10,10,12,10,11,9,7,13,6,4,13,9,13,13,7,10,3,10,9,10,12,9,13,18,12,7,7,11,12,12,13,7,12,13,12,20,10,9,8,7,10,6,10,5,19,13,5,8,3,5,10,M/AM C,411,10,20,20,1,1,1,10,20,13,1,1,20,10,13,1,1,1,15,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Ander,67009261,796,8/14/1989,20,0,0,4,0,4624,6700,6700,165,136,18579153,182,72,M/AM C,3,2,1,3,2,3,1,6,3,3,2,11,12,15,9,18,9,8,10,6,5,16,11,8,17,12,12,11,13,12,19,13,17,18,11,12,9,13,12,15,16,7,10,11,10,12,20,12,7,12,12,15,8,12,12,16,15,16,15,12,13,6,M/AM C,411,4,20,20,1,6,1,13,20,11,1,1,20,13,11,1,1,1,16,10,10,1,1,1.75922E+13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29/6/2010,Albin Ekdal,8120012,797,7/28/1989,20,0,0,8,2,250,6250,5850,158,123,3531098,186,75,M C,1,3,3,1,3,3,2,1,1,2,1,10,11,12,8,14,9,10,12,8,10,14,13,11,15,6,13,16,14,13,15,14,14,14,12,14,13,13,13,10,12,11,13,5,15,12,20,13,12,8,5,13,11,12,10,14,12,15,12,12,10,3,M C,401,1,15,20,1,14,1,8,20,8,1,1,15,8,8,1,1,1,20,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Zeca,55027830,788,8/31/1988,21,0,0,0,0,250,4750,4750,126,95,1021153,180,69,M/AM C,1,2,2,2,2,2,3,1,3,1,2,9,9,13,13,13,9,5,12,2,9,10,9,9,13,13,11,12,10,9,10,9,9,12,8,11,9,11,13,13,13,9,9,8,12,13,20,9,8,13,9,10,10,10,17,11,16,11,14,11,6,19,M/AM C,411,1,20,20,1,1,1,10,20,13,1,1,20,1,7,1,1,1,20,10,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Vladimir Koman,43000091,773,3/16/1989,21,1,0,3,1,2050,5039,5250,150,112,1165963,173,63,M/AM RLC,1,2,2,2,2,3,3,1,3,3,1,10,15,16,13,6,10,9,12,8,5,13,11,6,16,8,9,12,10,5,15,8,10,16,9,15,12,7,10,13,14,8,5,6,16,14,20,10,4,5,10,14,6,15,14,8,12,14,14,8,8,14,M/AM RLC,416,1,20,20,1,1,1,20,20,20,1,1,20,20,18,1,1,1,15,15,20,1,1,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
