name,Market Value,current league
Innocent Emeghara,£2.03m ,Ligue 1
Lynel Kitambala,£1.80m ,Ligue 1
Jérémie Aliadière,£1.58m ,Ligue 1
Gilles Sunu,£1.35m ,Ligue 1
Julien Quercia,£1.13m ,Ligue 1
Nicolas Penneteau,£2.25m ,Ligue 1
Jean-Louis Leca,£270Th. ,Ligue 1
Arnaud Brocard,£180Th. ,Ligue 1
Guillaume Hubert, ,Ligue 1
Paul Charruau, ,Ligue 1
Gil,£2.25m ,Ligue 1
Nicolas Isimat-Mirin,£2.25m ,Ligue 1
Benjamin Angoua,£2.25m ,Ligue 1
Christopher Mfuyi,£180Th. ,Ligue 1
Rafael,- ,Ligue 1
Jérémy Obin, ,Ligue 1
Gaëtan Bong,£2.70m ,Ligue 1
Arthur Masuaku, ,Ligue 1
Makan Traoré, ,Ligue 1
Rudy Mater,£2.25m ,Ligue 1
David Ducourtioux,£900Th. ,Ligue 1
Mody Traoré,£450Th. ,Ligue 1
Kenny Lala,£180Th. ,Ligue 1
Carlos Sánchez,£2.70m ,Ligue 1
Rémi Gomis,£2.70m ,Ligue 1
Pape Camara,£900Th. ,Ligue 1
Marco da Silva, ,Ligue 1
Renaud Cohade,£2.70m ,Ligue 1
Dusan Djuric,£1.35m ,Ligue 1
José Saez,£630Th. ,Ligue 1
Guillaume Loriot,£360Th. ,Ligue 1
Ibrahim Sacko, ,Ligue 1
Foued Kadir,£2.03m ,Ligue 1
Tae-hee Nam,£765Th. ,Ligue 1
Gaël Danic,£2.70m ,Ligue 1
Mathieu Dossevi,£1.13m ,Ligue 1
Vincent Aboubakar,£2.25m ,Ligue 1
Grégory Pujol,£2.25m ,Ligue 1
Mamadou Samassa,£1.35m ,Ligue 1
Francis Massampu,£135Th. ,Ligue 1
Simon Dia, ,Ligue 1
Olivier Sorin,£3.15m ,Ligue 1
Donovan Léon,£360Th. ,Ligue 1
Simon Pontdemé,£180Th. ,Ligue 1
Jeffrey Baltus,£45Th. ,Ligue 1
Adama Coulibaly,£2.70m ,Ligue 1
Willy Boly,£2.25m ,Ligue 1
Dariusz Dudka,£2.25m ,Ligue 1
Stéphane Grichting,£1.35m ,Ligue 1
Amara Kallé,£45Th. ,Ligue 1
Christopher Jullien, ,Ligue 1
Amadou Sidibé,£810Th. ,Ligue 1
Jérémy Berthod,£810Th. ,Ligue 1
Cédric Hengbart,£2.03m ,Ligue 1
Vincent Acapandié,£360Th. ,Ligue 1
Cyriaque Rivieyran,£135Th. ,Ligue 1
Delvin N'Dinga,£4.50m ,Ligue 1
Georges Mandjeck,£1.58m ,Ligue 1
Édouard Cissé,£1.13m ,Ligue 1
Raphaël Calvet,£90Th. ,Ligue 1
Thomas Monconduit,£90Th. ,Ligue 1
Christopher Missilou,£45Th. ,Ligue 1
Kevin Châtelain,£45Th. ,Ligue 1
Ogou Akichi,£45Th. ,Ligue 1
Prince Segbefia,£630Th. ,Ligue 1
Soualiho Meïté,£360Th. ,Ligue 1
Alain Traoré,£4.50m ,Ligue 1
Kamel Chafni,£2.03m ,Ligue 1
Rudy Haddad,£720Th. ,Ligue 1
Olivier Kapo,£720Th. ,Ligue 1
Yonathan Del Valle,£180Th. ,Ligue 1
Paul-Georges Ntep,£135Th. ,Ligue 1
Dennis Oliech,£3.60m ,Ligue 1
Roy Contout,£1.80m ,Ligue 1
Omar Kossoko,£450Th. ,Ligue 1
David Camps,£45Th. ,Ligue 1
Anthony Le Tallec,£1.80m ,Ligue 1
Issam Jemâa,£1.35m ,Ligue 1
Ben Sahar,£1.35m ,Ligue 1
Jo-gook Jeong,£900Th. ,Ligue 1
Yaya Sanogo,£900Th. ,Ligue 1
Sébastien Haller,£180Th. ,Ligue 1
Dieylani Fall,£180Th. ,Ligue 1
Steeve Elana,£2.48m ,Ligue 1
Lionel Cappone,£450Th. ,Ligue 1
Joan Hartock,£90Th. ,Ligue 1
Paul Baysse,£2.70m ,Ligue 1
Ahmed Kantari,£1.58m ,Ligue 1
Johan Martial,£1.35m ,Ligue 1
Moïse Brou Apanga,£1.35m ,Ligue 1
Jonathan Zebina,£900Th. ,Ligue 1
Santiago Gentiletti,£900Th. ,Ligue 1
Ousmane Coulibaly,£810Th. ,Ligue 1
Grégory Lorenzi,£540Th. ,Ligue 1
Yves-Marie Kerjean,- ,Ligue 1
Paul Baudin, ,Ligue 1
Brahim Ferradj,£630Th. ,Ligue 1
Tripy Makonda,£540Th. ,Ligue 1
Richard Soumah,£450Th. ,Ligue 1
Omar Daf,£720Th. ,Ligue 1
Florian Julien, ,Ligue 1
John Culma,£1.35m ,Ligue 1
Abdoul Sissoko,£900Th. ,Ligue 1
Diallo Guidileye,£810Th. ,Ligue 1
Timothée Dieng, ,Ligue 1
Bruno Grougi,£3.15m ,Ligue 1
Oscar Ewolo,£810Th. ,Ligue 1
Yoann Bigné,£360Th. ,Ligue 1
Mario Licka,£1.35m ,Ligue 1
Tomas Micola,£630Th. ,Ligue 1
Benoît Lesoimier,£1.80m ,Ligue 1
Larsen Touré,£900Th. ,Ligue 1
Abel Khaled,£180Th. ,Ligue 1
Adama Ba, ,Ligue 1
Nolan Roux,£5.85m ,Ligue 1
Eden Ben Basat,£1.35m ,Ligue 1
Issam Jemâa,£1.35m ,Ligue 1
Alexandre Alphonse,£900Th. ,Ligue 1
Romain Poyet,£900Th. ,Ligue 1
Jonathan Ayité,£810Th. ,Ligue 1
Stephan Andersen,£1.80m ,Ligue 1
Bertrand Laquait,£720Th. ,Ligue 1
Quentin Westberg,£180Th. ,Ligue 1
Cédric Mongongu,£1.58m ,Ligue 1
Cédric Cambon,£1.35m ,Ligue 1
Aldo Angoula,£900Th. ,Ligue 1
Jonathan Mensah,£540Th. ,Ligue 1
Felipe Saad,£450Th. ,Ligue 1
Sasa Cilinsek,£90Th. ,Ligue 1
Fabrice Ehret,£900Th. ,Ligue 1
Guillaume Rippert,£360Th. ,Ligue 1
Daniel Wass,£2.70m ,Ligue 1
Guillaume Lacour,£540Th. ,Ligue 1
Brice Dja Djédjé,£2.70m ,Ligue 1
Christian Poulsen,£2.03m ,Ligue 1
Mohammed Rabiu,£900Th. ,Ligue 1
Eric Tié Bi,£900Th. ,Ligue 1
Olivier Sorlin,£630Th. ,Ligue 1
Thomas Kahlenberg,£2.03m ,Ligue 1
Jérôme Leroy,£450Th. ,Ligue 1
Adrien Thomasson, ,Ligue 1
Ali M'Madi,£450Th. ,Ligue 1
Sidney Govou,£1.13m ,Ligue 1
Nicolas Farina,£360Th. ,Ligue 1
Hervé Bugnet,£90Th. ,Ligue 1
Nadjib Baouia, ,Ligue 1
Yannick Sagbo,£2.25m ,Ligue 1
Saber Khalifa,£1.58m ,Ligue 1
Kévin Bérigaud,£810Th. ,Ligue 1
Youssef Adnane,£630Th. ,Ligue 1
Hermann Kabasele, ,Ligue 1
Guillermo Ochoa,£5.85m ,Ligue 1
Thierry Debès,£360Th. ,Ligue 1
David Oberhauser,£45Th. ,Ligue 1
Jonathan Monteiro, ,Ligue 1
Yannick Gigliarelli, ,Ligue 1
Leyti N'Diaye,£630Th. ,Ligue 1
Jackson Mendy,£450Th. ,Ligue 1
Felipe Saad,£450Th. ,Ligue 1
Yoann Poulard,£360Th. ,Ligue 1
Arnaud Maire,£270Th. ,Ligue 1
Rémi Cilia,£90Th. ,Ligue 1
Mickaël Charvet,£45Th. ,Ligue 1
Samuel Bouhours,£810Th. ,Ligue 1
Fabrice Begeorgi,£360Th. ,Ligue 1
Anthony Lippini,£810Th. ,Ligue 1
Fousseni Diawara,£630Th. ,Ligue 1
Carl Medjani,£1.58m ,Ligue 1
Mehdi Mostefa,£900Th. ,Ligue 1
Paul Lasne,£630Th. ,Ligue 1
Karim El Hany,£180Th. ,Ligue 1
Benjamin André,£2.03m ,Ligue 1
Jean-Baptiste Pierazzi,£900Th. ,Ligue 1
Wilfried Zahibo, ,Ligue 1
Christian Kinkela,£720Th. ,Ligue 1
Damien Tibéri,£630Th. ,Ligue 1
Frédéric Sammaritano,£1.35m ,Ligue 1
Johan Cavalli,£1.13m ,Ligue 1
Brandon Deville, ,Ligue 1
Eduardo,£810Th. ,Ligue 1
Ilan,£630Th. ,Ligue 1
Richard Socrier,£540Th. ,Ligue 1
Andy Delort,£450Th. ,Ligue 1
David Gigliotti,£270Th. ,Ligue 1
Alexis Thébaux,£2.70m ,Ligue 1
Thomas Bosmel,£270Th. ,Ligue 1
Damien Perquis,£135Th. ,Ligue 1
Thomas Heurtaux,£2.48m ,Ligue 1
Jérémy Sorbon,£1.35m ,Ligue 1
Yannick M'Bone,£270Th. ,Ligue 1
Molla Wagué,£270Th. ,Ligue 1
Branko Lazarevic,£180Th. ,Ligue 1
Alexandre Raineau,£1.13m ,Ligue 1
Aurélien Montaroup,£630Th. ,Ligue 1
Jerry Vandam,£1.58m ,Ligue 1
Emeric Dudouit,£45Th. ,Ligue 1
Damien Marcq,£1.13m ,Ligue 1
Nicolas Seube,£1.13m ,Ligue 1
Grégory Leca,£900Th. ,Ligue 1
Grégory Proment,£720Th. ,Ligue 1
Fayçal Fajr,£630Th. ,Ligue 1
Benjamin Nivet,£630Th. ,Ligue 1
Anthony Deroin,£270Th. ,Ligue 1
Frédéric Bulot,£2.25m ,Ligue 1
Lenny Nangis,£720Th. ,Ligue 1
Ibrahima Tandia,£360Th. ,Ligue 1
Romain Hamouma,£4.05m ,Ligue 1
Benjamin Morel,£135Th. ,Ligue 1
M'Baye Niang,£1.58m ,Ligue 1
Pierre-Alain Frau,£1.58m ,Ligue 1
Kandia Traoré,£810Th. ,Ligue 1
Livio Nabab,£720Th. ,Ligue 1
Baptiste Reynet,£1.58m ,Ligue 1
Jean-Daniel Padovani,£360Th. ,Ligue 1
Baba Tchagouni,£270Th. ,Ligue 1
Daniel Yéboah,£180Th. ,Ligue 1
Luca Passoni,£45Th. ,Ligue 1
Samuel Souprayen,£1.58m ,Ligue 1
Abdoulaye Méïté,£1.35m ,Ligue 1
Chaher Zarour,£810Th. ,Ligue 1
Steven Paulle,£810Th. ,Ligue 1
Cédric Varrault,£630Th. ,Ligue 1
Zakaria Diallo,£180Th. ,Ligue 1
Zié Diabaté,£900Th. ,Ligue 1
Lesly Malouda,£360Th. ,Ligue 1
Abdoulaye Bamba,£1.13m ,Ligue 1
Bennard Kumordzi,£1.58m ,Ligue 1
Damien Marcq,£1.13m ,Ligue 1
Sanaa Altama,£630Th. ,Ligue 1
Sekou Baradji,£180Th. ,Ligue 1
Younousse Sankharé,£1.80m ,Ligue 1
Daisuke Matsui,£540Th. ,Ligue 1
Benjamin Corgnet,£4.05m ,Ligue 1
Gaël Kakuta,£3.60m ,Ligue 1
Eric Bauthéac,£1.80m ,Ligue 1
Thomas Guerbert,£1.35m ,Ligue 1
Florin Bérenguer,£450Th. ,Ligue 1
Florent Mollet, ,Ligue 1
Hakeem Achour,£180Th. ,Ligue 1
Christopher Joufreau,£135Th. ,Ligue 1
Mehdi Courgnaud,£360Th. ,Ligue 1
Brice Jovial,£2.48m ,Ligue 1
Raphaël Cacérès,£720Th. ,Ligue 1
Grégory Thil,£720Th. ,Ligue 1
Christophe Mandanne,£630Th. ,Ligue 1
Koro Koné,£630Th. ,Ligue 1
Helton,£5.13m ,Liga NOS
Rafael Bracali,£1.80m ,Liga NOS
Kadú,£90Th. ,Liga NOS
Rolando,£11.70m ,Liga NOS
Nicolás Otamendi,£8.55m ,Liga NOS
Maicon,£4.95m ,Liga NOS
Eliaquim Mangala,£4.50m ,Liga NOS
Cristian Sapunaru,£4.23m ,Liga NOS
Henrique Sereno,£1.62m ,Liga NOS
Tiago Ferreira, ,Liga NOS
Álvaro Pereira,£15.75m ,Liga NOS
Alex Sandro,£5.40m ,Liga NOS
Emídio Rafael,£720Th. ,Liga NOS
Danilo,£9.00m ,Liga NOS
Jorge Fucile,£3.60m ,Liga NOS
Thibaut Vion, ,Liga NOS
Fernando Reges,£12.15m ,Liga NOS
Josef,£1.80m ,Liga NOS
Tomás Podstawski, ,Liga NOS
Mikel Agu, ,Liga NOS
João Moutinho,£20.70m ,Liga NOS
Fredy Guarín,£10.80m ,Liga NOS
Steven Defour,£9.90m ,Liga NOS
Lucho González,£6.30m ,Liga NOS
Fernando Belluschi,£5.85m ,Liga NOS
Cristian Rodríguez,£4.50m ,Liga NOS
Rúben Micael,£4.50m ,Liga NOS
James Rodríguez,£11.70m ,Liga NOS
Silvestre Varela,£6.57m ,Liga NOS
Juan Iturbe,£2.25m ,Liga NOS
Hulk,£30.60m ,Liga NOS
Djalma,£3.15m ,Liga NOS
Falcao,£36.00m ,Liga NOS
Marc Janko,£5.40m ,Liga NOS
Kléber,£4.05m ,Liga NOS
Walter,£2.70m ,Liga NOS
Artur Moraes,£5.40m ,Liga NOS
Eduardo,£3.60m ,Liga NOS
Mika,£1.35m ,Liga NOS
Bruno Varela, ,Liga NOS
Ezequiel Garay,£10.80m ,Liga NOS
Luisão,£8.55m ,Liga NOS
Jardel,£2.70m ,Liga NOS
Miguel Vítor,£1.35m ,Liga NOS
Fábio Faria,£900Th. ,Liga NOS
Émerson Conceição,£4.05m ,Liga NOS
Joan Capdevila,£2.70m ,Liga NOS
Luís Martins,£720Th. ,Liga NOS
Maxi Pereira,£11.70m ,Liga NOS
André Almeida,£900Th. ,Liga NOS
Axel Witsel,£12.60m ,Liga NOS
Javi García,£9.45m ,Liga NOS
Nemanja Matic,£3.60m ,Liga NOS
Enzo Pérez,£2.70m ,Liga NOS
Rúben Pinto,£450Th. ,Liga NOS
Rúben Amorim,£3.78m ,Liga NOS
David Simão,£1.35m ,Liga NOS
Nico Gaitán,£13.50m ,Liga NOS
Bruno César,£6.75m ,Liga NOS
Pablo Aimar,£5.85m ,Liga NOS
Nolito,£7.20m ,Liga NOS
Yannick Djaló,£4.05m ,Liga NOS
Javier Saviola,£5.85m ,Liga NOS
Óscar Cardozo,£14.40m ,Liga NOS
Rodrigo,£6.30m ,Liga NOS
Franco Jara,£4.50m ,Liga NOS
Nélson Oliveira,£3.60m ,Liga NOS
Rodrigo Mora,£900Th. ,Liga NOS
Rui Patrício,£10.80m ,Liga NOS
Marcelo Boeck,£1.17m ,Liga NOS
Tiago Ferreira,£180Th. ,Liga NOS
Daniel Carriço,£7.47m ,Liga NOS
Oguchi Onyewu,£5.67m ,Liga NOS
Alberto Rodríguez,£4.77m ,Liga NOS
Xandão,£2.70m ,Liga NOS
Polga,£2.25m ,Liga NOS
Tiago Ilori, ,Liga NOS
Emiliano Insúa,£6.75m ,Liga NOS
Evaldo,£3.24m ,Liga NOS
João Pereira,£9.45m ,Liga NOS
Santiago Arias,£900Th. ,Liga NOS
Ricardo Esgaio, ,Liga NOS
Stijn Schaars,£6.30m ,Liga NOS
Fabián Rinaudo,£5.67m ,Liga NOS
André Santos,£3.87m ,Liga NOS
Renato Neto,£990Th. ,Liga NOS
Elias,£7.20m ,Liga NOS
Marat Izmailov,£4.50m ,Liga NOS
André Martins,£2.25m ,Liga NOS
João Mário, ,Liga NOS
Matías Fernández,£6.75m ,Liga NOS
Jeffren,£4.50m ,Liga NOS
Filipe Chaby, ,Liga NOS
João Carlos Teixeira, ,Liga NOS
Diego Capel,£7.47m ,Liga NOS
Yannick Djaló,£4.05m ,Liga NOS
Ricky van Wolfswinkel,£8.10m ,Liga NOS
André Carrillo,£3.33m ,Liga NOS
Bruno Pereirinha,£2.25m ,Liga NOS
Hélder Postiga,£3.60m ,Liga NOS
Valeri Bojinov,£2.25m ,Liga NOS
Sebastián Ribas,£2.16m ,Liga NOS
Diego Rubio,£1.35m ,Liga NOS
Betinho, ,Liga NOS
Quim,£1.08m ,Liga NOS
Tommaso Berni,£450Th. ,Liga NOS
Rui Vieira,£90Th. ,Liga NOS
Ewerton,£2.70m ,Liga NOS
Douglão,£1.62m ,Liga NOS
Nuno André Coelho,£1.17m ,Liga NOS
Samuel Jesus,£360Th. ,Liga NOS
Palmeira,£180Th. ,Liga NOS
Elderson,£1.80m ,Liga NOS
Emmanuel Imorou,£900Th. ,Liga NOS
Marco Ramos,£450Th. ,Liga NOS
Leandro Salino,£4.05m ,Liga NOS
Baiano,£3.15m ,Liga NOS
Miguel Lopes,£2.25m ,Liga NOS
Rodrigo Galo,£450Th. ,Liga NOS
Djamal,£3.60m ,Liga NOS
Custódio,£1.80m ,Liga NOS
Luís Alberto,£1.17m ,Liga NOS
Wanderson Miranda, ,Liga NOS
Hugo Viana,£6.75m ,Liga NOS
Rúben Amorim,£3.78m ,Liga NOS
Fran Mérida,£2.25m ,Liga NOS
Vinicius,£720Th. ,Liga NOS
Pizzi,£4.05m ,Liga NOS
Márcio Mossoró,£4.05m ,Liga NOS
Hélder Barbosa,£3.60m ,Liga NOS
Alan,£3.60m ,Liga NOS
Ukra,£2.25m ,Liga NOS
Paulo César,£1.35m ,Liga NOS
Guilherme,£450Th. ,Liga NOS
Édson Rivera,£270Th. ,Liga NOS
Lima,£5.40m ,Liga NOS
Meyong,£1.35m ,Liga NOS
Nuno Gomes,£1.17m ,Liga NOS
Carlao,£1.17m ,Liga NOS
Nilson,£1.17m ,Liga NOS
Serginho,£360Th. ,Liga NOS
Douglas Jesus,£360Th. ,Liga NOS
André Pereira,£90Th. ,Liga NOS
João Paulo,£1.71m ,Liga NOS
Mahamadou N'Diaye,£900Th. ,Liga NOS
Freire,£270Th. ,Liga NOS
Rodrigo Defendi,£180Th. ,Liga NOS
Bruno Teles,£1.35m ,Liga NOS
Anderson Mineiro,£270Th. ,Liga NOS
Alex Costa,£630Th. ,Liga NOS
João Amorim,£540Th. ,Liga NOS
Tony,£450Th. ,Liga NOS
Ricardo Pereira,£90Th. ,Liga NOS
Pedro Mendes,£3.06m ,Liga NOS
Leonel Olímpio,£1.35m ,Liga NOS
Issam El Adoua,£900Th. ,Liga NOS
Dinis,£180Th. ,Liga NOS
Renan Teixeira,- ,Liga NOS
João Alves,£1.80m ,Liga NOS
Jean Barrientos,£1.17m ,Liga NOS
Paulo Sérgio,£990Th. ,Liga NOS
Emanuel Molina,£720Th. ,Liga NOS
Nuno Assis,£540Th. ,Liga NOS
Mauricio Saucedo,- ,Liga NOS
Faouzi Abdelghani,£990Th. ,Liga NOS
Tiago Targino,£1.53m ,Liga NOS
Jonathan Urretaviscaya,£1.35m ,Liga NOS
El Arbi Hillel Soudani,£450Th. ,Liga NOS
Edgar Silva,£3.42m ,Liga NOS
Marcelo Toscano,£1.35m ,Liga NOS
MaranhÃ£o,- ,Liga NOS
Marcelo Valverde,£720Th. ,Liga NOS
Elisson,£270Th. ,Liga NOS
Vladan Giljen,£180Th. ,Liga NOS
Igor Rocha,£45Th. ,Liga NOS
Felipe Lopes,£4.05m ,Liga NOS
Moreno,£1.44m ,Liga NOS
Danielson,£1.35m ,Liga NOS
Luís Neto,£990Th. ,Liga NOS
Elizeu,£720Th. ,Liga NOS
Zarko Tomasevic,£675Th. ,Liga NOS
Diogo Coelho,£90Th. ,Liga NOS
Nuno Pinto,£990Th. ,Liga NOS
Danijel Stojanovic,£360Th. ,Liga NOS
Marçal,£180Th. ,Liga NOS
João Aurélio,£720Th. ,Liga NOS
Luís Alberto,£1.17m ,Liga NOS
Claudemir,£810Th. ,Liga NOS
Ivan Todorovic,£720Th. ,Liga NOS
Andrés Madrid,£720Th. ,Liga NOS
Mayko,£90Th. ,Liga NOS
Edgar Costa,£810Th. ,Liga NOS
Dejan Skolnik,£990Th. ,Liga NOS
Diego Barcelos,£990Th. ,Liga NOS
Rene Mihelic,£720Th. ,Liga NOS
Juliano Mineiro,£450Th. ,Liga NOS
Juninho Arcanjo,£450Th. ,Liga NOS
Jota,£90Th. ,Liga NOS
Thiago Gentil,- ,Liga NOS
Mateus,£1.53m ,Liga NOS
Márcio Madeira,£180Th. ,Liga NOS
Daniel Candeias,£1.08m ,Liga NOS
Mario Rondón,£1.71m ,Liga NOS
Nejc Pecnik,£1.35m ,Liga NOS
Anselmo,£540Th. ,Liga NOS
Ladji Keita,£450Th. ,Liga NOS
Oliver Minatel,£270Th. ,Liga NOS
André Recife,- ,Liga NOS
Diego,£900Th. ,Liga NOS
Ricardo,£270Th. ,Liga NOS
Matos,£180Th. ,Liga NOS
Anderson do Ó,£630Th. ,Liga NOS
Amoreirinha,£540Th. ,Liga NOS
Ricardo Silva,£360Th. ,Liga NOS
Thiago Veras,£180Th. ,Liga NOS
Rúben Vezo, ,Liga NOS
Miguelito,£1.08m ,Liga NOS
Igor Rocha,£540Th. ,Liga NOS
Kiko,£270Th. ,Liga NOS
Peter Suswam,£630Th. ,Liga NOS
Michel,£360Th. ,Liga NOS
Tengarrinha,£720Th. ,Liga NOS
Ney Santos,£630Th. ,Liga NOS
Mamadou Djikiné,£450Th. ,Liga NOS
Silva,- ,Liga NOS
Bruno Amaro,£1.35m ,Liga NOS
Hugo Leal,£810Th. ,Liga NOS
Bruno Gallo,£720Th. ,Liga NOS
José Pedro,£630Th. ,Liga NOS
Neca,£1.08m ,Liga NOS
Gonçalo Reyes,£360Th. ,Liga NOS
Pedro Mendes, ,Liga NOS
Tiago Targino,£1.53m ,Liga NOS
Jorge Gonçalves,£1.44m ,Liga NOS
Bruno Severino,£540Th. ,Liga NOS
Gonçalo Graça,£360Th. ,Liga NOS
Alex Zahavi,£180Th. ,Liga NOS
Meyong,£1.35m ,Liga NOS
Rafa Lopes,£1.08m ,Liga NOS
João Silva,£990Th. ,Liga NOS
Cláudio Pitbull,£900Th. ,Liga NOS
Miguel Fidalgo,£630Th. ,Liga NOS
Henrique,£450Th. ,Liga NOS
Romuald Peiser,£1.44m ,Liga NOS
Ricardo Nunes,£450Th. ,Liga NOS
Fábio Santos,£90Th. ,Liga NOS
Markus Berger,£1.26m ,Liga NOS
Pape Sow,£900Th. ,Liga NOS
Rui Orlando,£630Th. ,Liga NOS
Abdoulaye Ba,£540Th. ,Liga NOS
João Real,£450Th. ,Liga NOS
Flávio Ferreira,£360Th. ,Liga NOS
Reiner Ferreira,£270Th. ,Liga NOS
Ghislain Mvom,£180Th. ,Liga NOS
Hélder Cabral,£810Th. ,Liga NOS
Cédric Soares,£1.53m ,Liga NOS
João Dias,£450Th. ,Liga NOS
Diogo Melo,£720Th. ,Liga NOS
Júlio César,£180Th. ,Liga NOS
Adrien Silva,£2.25m ,Liga NOS
David Simão,£1.35m ,Liga NOS
Hugo Morais,£540Th. ,Liga NOS
Diogo Gomes,£450Th. ,Liga NOS
Nivaldo,£450Th. ,Liga NOS
Danilo Cintra,£540Th. ,Liga NOS
Diogo Valente,£1.08m ,Liga NOS
Magique,£270Th. ,Liga NOS
Jerry Sitoe,£270Th. ,Liga NOS
Ibrahim Sissoko,£1.35m ,Liga NOS
Marinho,£1.17m ,Liga NOS
Saulo,£720Th. ,Liga NOS
Éder,£2.70m ,Liga NOS
Edinho,£900Th. ,Liga NOS
Fábio Luis,£360Th. ,Liga NOS
Rui Miguel,£270Th. ,Liga NOS
Willian Araújo,£90Th. ,Liga NOS
Peçanha,£720Th. ,Liga NOS
Romain Salin,£540Th. ,Liga NOS
Ricardo Ferreira,£270Th. ,Liga NOS
Robson,£1.44m ,Liga NOS
João Guilherme,£1.17m ,Liga NOS
Valentin Roberge,£900Th. ,Liga NOS
Igor Rossi,£90Th. ,Liga NOS
Rúben,£990Th. ,Liga NOS
Luís Olim,£270Th. ,Liga NOS
Briguel,£540Th. ,Liga NOS
João Diogo,£270Th. ,Liga NOS
Rafael Miranda,£1.17m ,Liga NOS
Roberto Sousa,£900Th. ,Liga NOS
João Luiz,£450Th. ,Liga NOS
Olberdam,£630Th. ,Liga NOS
Fábio Felicio,£270Th. ,Liga NOS
Hassan,£90Th. ,Liga NOS
Selim Benachour,£990Th. ,Liga NOS
Tchô,- ,Liga NOS
Sami,£1.35m ,Liga NOS
Danilo Dias,£1.17m ,Liga NOS
Héldon,£720Th. ,Liga NOS
Marco Aurélio,- ,Liga NOS
Gonçalo Abreu,£405Th. ,Liga NOS
Baba Diawara,£2.70m ,Liga NOS
Christian Pouga,£900Th. ,Liga NOS
Adilson,£540Th. ,Liga NOS
Ibrahim Obayomi,£180Th. ,Liga NOS
Edivândio,£180Th. ,Liga NOS
Fidelis,£180Th. ,Liga NOS
Huanderson,£900Th. ,Liga NOS
Rafa,£90Th. ,Liga NOS
Paulo Santos,£90Th. ,Liga NOS
Jeferson,£1.35m ,Liga NOS
Fábio Faria,£900Th. ,Liga NOS
André Vilas Boas,£630Th. ,Liga NOS
Éder Monteiro,£540Th. ,Liga NOS
Gaspar,£270Th. ,Liga NOS
Marcelo,£180Th. ,Liga NOS
Tiago Pinto,£1.35m ,Liga NOS
André Dias,£450Th. ,Liga NOS
Wíres,£900Th. ,Liga NOS
Jean Sony Alcénat,£810Th. ,Liga NOS
Zé Gomes,£270Th. ,Liga NOS
Tiago Costa,£225Th. ,Liga NOS
Vítor Gomes,£1.35m ,Liga NOS
Tarantini,£900Th. ,Liga NOS
Bruno China,£630Th. ,Liga NOS
Braga,£1.44m ,Liga NOS
Ricardo Pateiro,£450Th. ,Liga NOS
Jorginho,£360Th. ,Liga NOS
Rafinha,£45Th. ,Liga NOS
Christian Atsu,£1.80m ,Liga NOS
Dinei,- ,Liga NOS
Kelvin,£1.80m ,Liga NOS
Saulo,£720Th. ,Liga NOS
JoÃ£o Mendes,£450Th. ,Liga NOS
Yazalde,£2.52m ,Liga NOS
João Tomás,£810Th. ,Liga NOS
Anselmo,£540Th. ,Liga NOS
Gilmar,£180Th. ,Liga NOS
Rui Rego,£900Th. ,Liga NOS
Jonas Mendes,£450Th. ,Liga NOS
Paes,£270Th. ,Liga NOS
Yohan Tavares,£1.62m ,Liga NOS
Nuno Coelho,£1.35m ,Liga NOS
Bura,£450Th. ,Liga NOS
Jaime Simões,£450Th. ,Liga NOS
Hugo,£270Th. ,Liga NOS
Joãozinho,£1.35m ,Liga NOS
Atila Turan,£720Th. ,Liga NOS
André Marques,£720Th. ,Liga NOS
João Pereira,£360Th. ,Liga NOS
Pedro Moreira,£900Th. ,Liga NOS
Nuno Lopes,£450Th. ,Liga NOS
Édson Silva,£135Th. ,Liga NOS
Ricardo Dias,£540Th. ,Liga NOS
Edson Sitta,£360Th. ,Liga NOS
Djiman Koukou,£225Th. ,Liga NOS
Rui Sampaio,£540Th. ,Liga NOS
Tiago Barros,£90Th. ,Liga NOS
André Sousa,£90Th. ,Liga NOS
Artur,£1.35m ,Liga NOS
Dominic Reinold,£135Th. ,Liga NOS
Nildo Petrolina,£1.08m ,Liga NOS
Serginho,£630Th. ,Liga NOS
Cristiano,- ,Liga NOS
Javier Balboa,£1.26m ,Liga NOS
Chengdong Zhang,£1.26m ,Liga NOS
Cássio,£720Th. ,Liga NOS
Élio Martins,£630Th. ,Liga NOS
Abel Camará,£630Th. ,Liga NOS
Dudu,£450Th. ,Liga NOS
Tiago Cintra,£270Th. ,Liga NOS
Douglas,- ,Liga NOS
Jan Oblak,£990Th. ,Liga NOS
Gottardi,£900Th. ,Liga NOS
Luiz Carlos,£270Th. ,Liga NOS
Rafael Copetti,£90Th. ,Liga NOS
Edson Henrique,£450Th. ,Liga NOS
Hugo Alcântara,£450Th. ,Liga NOS
Diego Gaúcho,£450Th. ,Liga NOS
Maximilian Haas,£315Th. ,Liga NOS
Abdullah Al-Hafith,£270Th. ,Liga NOS
Yvan Erichot,£180Th. ,Liga NOS
Luís Oliveira,£90Th. ,Liga NOS
Miguel Rodrigues,£90Th. ,Liga NOS
Maykon,£2.07m ,Liga NOS
José Shaffer,£900Th. ,Liga NOS
Patrick,£630Th. ,Liga NOS
Milos Obradovic,£180Th. ,Liga NOS
Ivo Pinto,£990Th. ,Liga NOS
André Almeida,£900Th. ,Liga NOS
Hugo Gomes,£360Th. ,Liga NOS
