GameDate,FMRTEVersion,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,current league
15-07-16,17.3.2.23,Walter Bressan,3801686,776,26-Jan-81,35,0,0,0,0,3500,5350,5350,125,105,1072,183,78,GK ,12,13,13,9,13,11,14,12,14,11,12,5,2,3,2,10,10,6,1,3,2,10,1,3,4,7,12,10,12,10,10,14,13,11,8,10,13,11,11,8,9,13,13,5,12,7,20,11,9,13,11,12,5,10,20,10,13,11,15,16,12,7,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Walter Bressan,£90Th. ,Serie A
15-07-16,17.3.2.23,Gianluca Pegolo,3802076,776,25-Mar-81,35,0,0,3,0,3503,6000,5950,133,118,84419,183,76,GK ,11,12,14,9,13,7,10,15,14,14,13,6,1,3,1,9,9,2,1,1,3,10,4,3,5,11,13,10,13,14,12,12,15,8,12,3,13,14,11,12,14,11,12,20,10,12,5,11,12,14,10,18,10,11,13,15,15,15,20,15,13,7,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gianluca Pegolo,£180Th. ,Serie A
15-07-16,17.3.2.23,Christian Puggioni,3804723,776,17-Jan-81,35,0,0,0,0,3000,6300,6250,134,124,237050,187,81,GK ,14,12,13,4,14,13,14,15,15,14,12,7,3,1,3,6,9,7,1,2,2,6,2,2,6,10,13,12,9,14,11,14,16,13,16,10,12,12,10,9,14,14,13,10,10,7,20,10,10,13,11,12,6,10,16,12,17,15,17,14,10,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Christian Puggioni,£270Th. ,Serie A
15-07-16,17.3.2.23,Alberto Pelagotti,43000023,776,09-Mar-89,27,0,0,0,0,2250,5600,5950,120,120,1101208,186,82,GK ,13,12,12,6,13,12,12,15,12,12,10,5,1,1,3,9,7,10,1,3,1,9,3,3,9,11,12,10,13,11,11,11,14,10,13,8,12,10,12,10,12,12,14,9,16,10,20,10,10,15,8,13,12,10,8,14,18,9,15,13,10,4,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alberto Pelagotti,£450Th. ,Serie A
15-07-16,17.3.2.23,Andrea Seculin,43007283,776,14-Jul-90,26,0,0,5,0,1650,5500,5750,120,117,854139,190,80,GK ,14,13,11,12,15,11,15,16,14,11,10,4,1,2,2,8,9,4,3,2,1,6,5,2,12,11,11,13,13,12,6,10,13,5,6,5,13,10,11,11,15,13,15,9,13,9,20,10,12,8,7,9,7,11,11,15,10,9,15,13,16,2,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andrea Seculin,£360Th. ,Serie A
15-07-16,17.3.2.23,Eugenio Lamanna,43008135,776,07-Aug-89,26,0,0,0,0,3500,6350,6350,130,127,2895496,186,80,GK ,15,13,15,7,13,13,13,16,13,10,11,7,1,2,2,9,11,1,3,3,1,8,1,1,6,6,13,13,15,13,7,14,12,7,11,4,15,9,6,7,13,10,13,7,13,9,20,9,13,15,6,13,15,10,8,7,10,14,13,12,12,8,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eugenio Lamanna,£1.80m ,Serie A
15-07-16,17.3.2.23,Vincenzo Fiorillo,43009042,776,13-Jan-90,26,0,0,3,0,4000,5800,5800,125,116,905889,190,75,GK ,14,12,12,10,14,13,12,15,10,12,14,4,1,2,1,7,7,4,3,1,3,5,3,1,8,10,13,10,10,11,9,12,14,3,15,3,12,12,13,11,11,12,13,20,14,11,5,15,12,15,9,14,2,11,10,15,15,12,16,16,12,2,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vincenzo Fiorillo,£540Th. ,Serie A
15-07-16,17.3.2.23,Luigi Sepe,43030617,776,08-May-91,25,0,0,0,0,4250,6350,6350,144,127,1240927,191,90,GK ,13,13,13,10,15,14,13,16,12,13,12,5,3,1,3,10,7,8,3,1,1,8,3,1,9,13,12,11,10,11,10,12,14,4,9,3,13,10,11,12,13,12,12,20,12,11,7,11,13,12,8,9,4,11,12,15,13,13,9,14,13,13,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Luigi Sepe,£1.35m ,Serie A
15-07-16,17.3.2.23,Francesco Rossi,43039784,776,27-Apr-91,25,0,0,0,0,250,4850,4850,105,95,91704,193,86,GK ,11,10,12,6,10,11,11,10,8,10,11,8,2,3,2,10,10,9,3,1,3,10,3,1,9,5,13,13,9,12,9,12,13,5,12,5,12,9,9,10,11,11,14,5,13,10,20,12,12,9,5,14,9,10,10,11,15,14,16,12,12,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Francesco Rossi,£158Th. ,Serie A
15-07-16,17.3.2.23,Mattia Perin,43044345,776,10-Nov-92,23,1,0,3,0,5500,7200,7050,169,141,15555443,188,74,GK ,14,14,15,17,13,12,14,16,14,9,15,1,1,1,1,9,1,2,1,1,1,9,1,3,10,10,11,16,14,14,7,12,14,3,12,2,16,10,5,13,13,13,14,7,15,13,20,8,12,16,5,7,8,1,13,10,13,14,11,9,13,13,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.19902E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mattia Perin,£13.50m ,Serie A
15-07-16,17.3.2.23,Marco Sportiello,43058979,776,10-May-92,24,0,0,0,0,5750,6800,6900,150,137,21080674,192,87,GK ,14,17,13,7,15,11,14,15,14,13,10,1,1,1,1,7,1,7,1,1,1,8,1,1,7,10,14,15,15,15,6,15,15,3,11,5,15,9,13,9,15,13,13,6,13,8,20,11,14,16,5,15,5,1,10,15,13,12,13,11,10,5,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marco Sportiello,£5.40m ,Serie A
15-07-16,17.3.2.23,Marco Festa,43074018,776,06-Jun-92,24,0,0,0,0,1668,4172,5150,108,108,104413,190,84,GK ,13,12,12,5,13,11,12,13,10,11,11,5,1,2,2,9,8,9,3,1,3,11,2,1,11,9,12,12,11,12,12,12,13,8,10,4,9,11,12,11,12,13,14,8,11,11,20,13,11,12,6,10,8,10,10,12,12,11,12,13,12,5,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marco Festa,£180Th. ,Serie A
15-07-16,17.3.2.23,Lukas Zima,43084964,763,09-Jan-94,22,0,0,10,0,1250,4650,4650,118,93,236449,186,82,GK ,12,11,12,12,11,11,12,13,10,9,15,7,2,1,3,8,10,3,2,3,1,8,2,3,9,12,12,6,9,10,12,11,13,7,10,6,11,11,11,11,12,11,13,5,11,9,20,12,11,12,8,9,7,10,12,11,11,8,13,12,8,8,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lukas Zima,£90Th. ,Serie A
15-07-16,17.3.2.23,Pierluigi Gollini,43090278,776,18-Mar-95,21,0,0,0,0,3750,6200,6200,156,120,12427172,188,80,GK ,13,12,10,15,13,12,14,14,14,15,12,9,3,2,3,8,11,6,2,2,2,8,3,1,8,5,13,12,13,11,8,13,13,2,11,3,12,12,14,13,12,13,16,7,15,9,20,10,15,12,5,11,5,11,15,15,10,12,13,12,10,8,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pierluigi Gollini,£3.60m ,Serie A
15-07-16,17.3.2.23,Simone Scuffet,43094163,776,31-May-96,20,0,0,1,0,5000,5850,5850,138,117,2658646,185,75,GK ,10,11,10,4,11,11,12,13,10,13,7,8,3,2,3,6,11,5,1,1,2,7,2,3,7,8,14,14,13,16,6,14,18,6,9,4,15,9,14,10,14,14,15,7,15,10,20,13,13,15,3,13,2,11,8,16,16,18,15,15,13,3,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Simone Scuffet,£3.60m ,Serie A
15-07-16,17.3.2.23,Wladimiro Falcone,43094480,776,12-Apr-95,21,0,0,0,0,1250,4500,4650,128,94,291213,195,85,GK ,13,7,10,3,11,9,10,12,8,7,8,2,2,3,3,7,5,10,3,2,3,7,3,3,7,10,12,11,8,16,10,12,4,5,12,6,12,11,10,10,8,10,16,5,12,9,20,12,12,10,6,13,4,10,16,12,12,11,11,10,12,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wladimiro Falcone,£135Th. ,Serie A
15-07-16,17.3.2.23,Andrea Fulignati,43095801,776,31-Oct-94,21,0,0,0,0,1650,5000,5450,141,110,979033,188,87,GK ,13,12,12,6,14,9,13,14,14,9,9,9,1,2,3,6,11,7,3,3,1,7,4,1,6,11,11,13,11,11,6,11,14,5,6,3,12,9,13,10,12,10,13,8,13,9,20,8,12,14,3,12,2,11,10,12,12,13,15,12,11,5,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andrea Fulignati,£360Th. ,Serie A
15-07-16,17.3.2.23,Thomas Strakosha,43115047,752,19-Mar-95,21,0,0,12,0,1121,5098,5900,125,122,2010211,192,80,GK ,14,11,12,11,13,13,14,15,10,10,10,3,3,3,1,10,8,10,1,3,1,11,2,3,8,8,10,10,10,12,8,13,18,11,7,3,13,10,16,12,14,13,18,8,15,13,20,14,14,14,14,12,7,11,14,15,14,15,15,15,15,5,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thomas Strakosha,£4.05m ,Serie A
15-07-16,17.3.2.23,Gianluigi Donnarumma,43252073,776,25-Feb-99,17,2,0,3,0,5500,7400,7100,178,143,42748536,196,90,GK ,15,15,13,5,15,13,14,17,15,14,11,7,2,4,1,10,11,7,3,8,2,8,5,7,8,8,12,15,13,15,9,12,15,7,14,2,13,11,13,9,13,14,18,7,15,12,20,13,14,13,7,10,4,11,7,15,16,16,14,16,14,3,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gianluigi Donnarumma,£22.50m ,Serie A
15-07-16,17.3.2.23,Joe Hart,5119142,765,19-Apr-87,29,63,0,21,0,7000,7750,7650,168,153,48696989,196,81,GK ,15,15,17,14,17,11,19,17,14,16,14,8,2,2,2,9,10,7,2,1,3,8,13,2,7,10,11,14,10,13,3,13,16,4,14,2,12,12,12,13,15,11,17,10,13,7,20,14,14,13,4,14,7,13,13,14,12,12,13,7,15,5,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joe Hart,£11.70m ,Premier League
15-07-16,17.3.2.23,Lukasz Skorupski,54009099,787,05-May-91,25,1,0,5,0,4750,6500,6600,142,132,5444583,187,84,GK ,13,11,8,12,13,12,13,17,11,10,12,4,1,1,3,6,9,5,1,2,2,7,6,1,7,15,14,17,13,11,4,11,15,10,12,9,13,12,13,14,15,12,14,7,14,13,20,12,16,14,12,13,5,12,12,14,11,11,14,14,11,5,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lukasz Skorupski,£6.30m ,Serie A
15-07-16,17.3.2.23,Gabriele Aldegani,6439,776,10-May-76,40,0,0,0,0,1750,4750,4750,100,95,6585,195,91,GK ,10,11,11,9,13,11,12,13,11,11,10,7,3,3,1,10,9,10,1,3,3,9,1,1,8,12,10,10,5,11,8,11,10,3,14,6,10,14,15,8,10,11,13,5,12,8,20,12,15,10,5,10,5,10,11,10,13,14,16,14,14,1,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gabriele Aldegani,£45Th. ,Serie A
15-07-16,17.3.2.23,Ivan Vargic,662325,761,15-Mar-87,29,2,0,6,0,4478,6618,5950,122,118,552893,192,90,GK ,13,14,14,8,11,13,13,14,6,5,12,3,1,2,3,8,5,10,1,1,3,11,3,3,11,8,14,10,11,13,5,12,10,1,7,2,14,8,15,12,10,12,17,10,6,13,20,12,14,12,5,3,8,11,9,15,9,8,10,12,9,2,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ivan Vargic,£900Th. ,Serie A
15-07-16,17.3.2.23,Pepe Reina,6701096,796,31-Aug-82,33,33,0,20,0,6250,7550,7400,162,148,232186002,188,92,GK ,11,11,17,15,13,18,13,14,18,13,17,7,2,3,1,12,10,10,2,2,3,13,3,3,12,10,17,14,18,12,12,11,15,1,15,2,15,13,10,11,15,12,13,10,12,10,20,12,17,14,9,13,6,11,17,12,14,13,17,16,10,9,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.60288E+16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pepe Reina,£1.80m ,Serie A
15-07-16,17.3.2.23,Etrit Berisha,68015622,752,10-Mar-89,27,38,0,0,0,5300,6950,6850,146,138,11821151,194,92,GK ,15,12,13,15,13,12,15,16,16,15,12,7,2,2,2,10,9,12,1,3,2,10,12,2,10,14,12,15,12,14,11,11,14,3,11,2,14,10,11,12,14,13,17,20,13,10,7,15,13,12,4,14,6,12,15,17,12,9,17,17,15,11,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Etrit Berisha,£4.95m ,Serie A
15-07-16,17.3.2.23,Orestis Karnezis,689714,772,11-Jul-85,31,36,0,3,0,4500,6500,6650,139,133,232186002,189,79,GK ,13,12,13,7,14,13,14,15,13,6,12,4,3,1,1,9,6,9,1,3,3,8,2,3,9,13,13,13,12,13,6,13,14,4,12,2,13,12,12,14,14,10,14,7,12,12,20,12,12,14,3,11,3,12,10,12,13,14,15,16,14,4,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orestis Karnezis,£3.60m ,Serie A
15-07-16,17.3.2.23,Stefano Sorrentino,703341,776,28-Mar-79,37,0,0,0,0,5000,6700,6800,140,136,232186002,185,82,GK ,12,16,16,12,15,14,13,16,16,12,10,8,3,2,2,10,12,8,2,1,3,10,3,1,7,9,16,12,14,16,6,14,20,4,16,4,15,10,10,8,13,11,12,5,17,6,20,10,12,19,7,16,5,12,17,12,10,17,15,12,18,17,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stefano Sorrentino,£720Th. ,Serie A
15-07-16,17.3.2.23,Roberto Colombo,704970,776,24-Aug-75,40,0,0,0,0,3052,3917,4400,113,93,293,190,80,GK ,11,14,12,14,14,9,14,12,9,13,9,1,1,1,1,8,5,8,12,3,2,11,1,2,8,8,10,8,13,12,12,11,10,10,15,3,12,10,12,9,7,10,12,5,9,10,20,11,11,13,6,11,7,10,20,15,12,9,13,17,9,4,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Roberto Colombo,£45Th. ,Serie A
15-07-16,17.3.2.23,Maurizio Pugliesi,706448,776,21-Dec-76,39,0,0,0,0,1750,4000,3750,100,84,115,187,79,GK ,12,11,10,8,12,9,12,14,12,10,11,4,1,1,3,7,9,9,2,3,3,8,1,1,8,8,11,11,4,12,7,9,16,9,12,8,10,9,8,7,11,6,12,7,11,6,20,11,11,12,8,11,4,9,12,11,15,12,15,15,15,10,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maurizio Pugliesi,£23Th. ,Serie A
15-07-16,17.3.2.23,Ciprian Tatarusanu,7545243,790,09-Feb-86,30,42,0,13,0,5000,6900,6900,141,138,232186002,195,88,GK ,16,13,14,6,14,13,13,15,12,10,14,1,8,5,2,8,2,8,2,5,3,9,5,3,8,10,12,10,14,10,10,14,13,3,14,3,12,14,12,8,13,18,18,17,14,11,20,14,17,14,4,14,4,1,12,13,14,9,15,13,13,5,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ciprian Tatarusanu,£3.60m ,Serie A
15-07-16,17.3.2.23,Samir Handanovic,7582392,795,14-Jul-84,32,81,0,7,0,6500,7650,8050,164,161,232186002,193,89,GK ,14,15,14,8,16,12,17,20,13,16,13,8,2,3,2,11,13,8,1,1,3,8,3,1,8,14,17,15,16,11,9,15,14,9,13,4,16,12,12,9,16,17,16,6,15,10,20,13,16,15,7,15,4,13,15,16,15,16,18,16,14,11,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samir Handanovic,£9.00m ,Serie A
15-07-16,17.3.2.23,Emiliano Viviano,7989257,776,01-Dec-85,30,6,0,10,0,4750,6950,6850,143,137,232186002,195,91,GK ,15,16,15,10,15,16,16,16,13,8,16,5,2,3,3,10,9,10,2,3,2,8,4,1,4,8,13,14,11,11,8,11,15,8,15,14,12,12,14,7,14,16,15,20,12,12,6,13,11,14,2,16,5,12,15,12,11,11,15,7,11,15,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Emiliano Viviano,£3.60m ,Serie A
15-07-16,17.3.2.23,Andrea Consigli,7990128,776,27-Jan-87,29,0,0,24,0,5000,6950,6950,146,139,13458316,189,79,GK ,14,14,12,5,14,13,15,17,11,15,12,1,1,1,1,5,1,4,1,1,1,7,1,1,6,8,14,14,10,12,8,12,15,5,11,1,15,9,14,11,17,13,15,5,14,12,20,13,13,14,3,11,4,1,12,13,18,7,17,15,18,4,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andrea Consigli,£7.20m ,Serie A
15-07-16,17.3.2.23,Daniele Padelli,7991070,776,25-Oct-85,30,0,0,1,0,1100,6700,6500,140,129,2471794,191,82,GK ,13,12,11,4,16,13,12,16,12,11,14,5,1,3,1,11,10,3,1,3,2,11,3,2,9,9,12,8,9,13,11,12,16,9,9,8,14,11,12,13,15,12,15,10,15,13,20,14,13,13,5,13,7,11,15,16,12,7,15,12,8,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Daniele Padelli,£900Th. ,Serie A
