GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,age,height,position,foot,current club,10/11 games,10/11 goals/conceded,10/11 assists/clean,10/11 minutes,11/12 games,11/12 goals/conceded,11/12 assists/clean,11/12 minutes,12/13 games,12/13 goals/conceded,12/13 assists/clean,12/13 minutes,13/14 games,13/14 goals/conceded,13/14 assists/clean,13/14 minutes,14/15 games,14/15 goals/conceded,14/15 assists/clean,14/15 minutes,15/16 games,15/16 goals/conceded,15/16 assists/clean,15/16 minutes,16/17 games,16/17 goals/conceded,16/17 assists/clean,16/17 minutes,17/18 games,17/18 goals/conceded,17/18 assists/clean,17/18 minutes,18/19 games,18/19 goals/conceded,18/19 assists/clean,18/19 minutes,current league,19/20 games,19/20 goals/conceded,19/20 assists/clean,19/20 minutes,20/21 games,20/21 goals/conceded,20/21 assists/clean,20/21 minutes
19/6/2011,Philippe Coutinho,19046041,1651,6/12/1992,19,1,0,7,3,4500,5792,6400,148,128,4530378,172,64,AM LC,3,3,2,2,3,2,1,5,3,3,3,12,12,16,11,16,14,4,12,3,4,15,10,5,16,11,11,9,10,12,16,13,13,18,5,13,8,14,14,15,16,8,6,10,12,12,20,12,8,12,10,12,9,12,16,16,6,13,18,14,16,8,1,1,12,20,13,17,20,AM LC,504,1,1,10,20,17,13,1,1,1,1,12,10,8,1,1,1048576.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Philippe Coutinho,£6.30m ,28.0,172.0,Midfielder - Attacking Midfield,right,FC Barcelona,20.0,1.0,2.0,1072.0,24.0,6.0,2.0,1505.0,32.0,6.0,8.0,1835.0,37.0,5.0,8.0,2599.0,52.0,8.0,6.0,4093.0,43.0,12.0,7.0,3215.0,36.0,14.0,9.0,2531.0,42.0,21.0,15.0,2992.0,54.0,11.0,5.0,3345.0,Serie A,38.0,11.0,9.0,2145.0,6.0,2.0,2.0,405.0,
19/6/2011,Philipp Kreuels,35005602,771,1/11/1985,26,0,0,0,0,1326,3824,2428,90,85,4023,181,73,M/AM RC,3,2,1,2,2,2,2,1,2,2,2,7,9,10,11,12,5,5,9,6,6,10,8,7,9,14,12,5,12,9,11,7,10,10,8,12,8,15,11,12,11,11,8,5,13,11,20,7,7,10,7,10,11,10,13,12,14,14,14,13,13,7,1,1,18,20,20,1,15,M/AM RC,523,1,1,15,15,1,20,1,1,1,1,15,1,18,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19/6/2011,Petter Vaagan Moen,752172,786,2/5/1984,27,9,1,18,1,3500,6250,5750,129,125,634403,181,76,M/AM LC,1,1,1,1,1,1,1,1,1,1,1,14,15,13,13,12,15,7,14,10,8,14,13,9,13,11,13,11,12,14,13,12,13,13,9,13,9,15,14,12,13,11,8,20,15,12,10,14,10,15,5,13,4,12,11,14,16,15,14,12,13,3,1,1,20,20,8,20,17,M/AM LC,414,1,1,1,17,20,8,1,1,1,1,14,20,8,1,1,3328.0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Petter Vaagan Moen,£855Th. ,36.0,181.0,Midfielder - Attacking Midfield,left,Retired,8.0,0.0,0.0,251.0,27.0,6.0,16.0,2329.0,32.0,12.0,11.0,2917.0,32.0,11.0,9.0,2343.0,7.0,1.0,0.0,237.0,28.0,4.0,3.0,1372.0,25.0,2.0,1.0,2033.0,26.0,7.0,6.0,1953.0,3.0,0.0,1.0,200.0,Premier League,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Perparim Hetemaj,8505627,768,12/12/1986,24,6,0,0,0,3750,5894,6550,145,131,449216,176,71,M RC,3,1,2,3,3,1,1,8,3,1,2,10,11,13,8,11,11,7,13,10,11,12,9,12,14,19,16,18,10,12,13,10,15,12,8,14,7,12,16,13,14,13,9,12,15,13,20,16,14,14,12,9,9,13,13,16,14,12,15,12,10,8,1,1,20,15,17,12,20,M RC,403,1,1,3,15,7,10,1,1,1,10,20,12,17,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perparim Hetemaj,£1.62m ,33.0,179.0,Midfielder - Central Midfield,right,Benevento Calcio,31.0,2.0,3.0,2560.0,35.0,0.0,2.0,2147.0,30.0,0.0,2.0,2382.0,34.0,0.0,4.0,2685.0,33.0,0.0,1.0,2723.0,29.0,1.0,0.0,2379.0,24.0,0.0,1.0,1966.0,32.0,3.0,4.0,2493.0,31.0,2.0,1.0,2250.0,Serie A,33.0,0.0,1.0,2349.0,4.0,0.0,0.0,99.0,
19/6/2011,Per Ciljan Skjelbred,762025,786,6/16/1987,24,16,0,12,1,6000,7000,6700,147,134,5983952,177,62,M/AM C,3,2,3,2,2,3,3,3,2,3,1,10,12,13,5,15,7,4,6,8,12,16,10,11,15,18,9,14,8,12,12,10,18,14,7,15,9,17,18,16,15,8,7,15,14,14,20,17,6,13,6,18,11,8,12,16,14,14,18,15,14,2,1,1,18,20,14,11,20,M/AM C,521,1,1,1,20,11,14,1,1,1,1,18,10,13,1,1,4312793152.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Per Ciljan Skjelbred,£1.35m ,33.0,175.0,Midfielder - Central Midfield,right,Rosenborg BK,27.0,1.0,2.0,2197.0,12.0,1.0,1.0,682.0,19.0,0.0,0.0,1260.0,28.0,2.0,7.0,2118.0,26.0,0.0,2.0,2239.0,36.0,0.0,2.0,3167.0,31.0,0.0,0.0,2587.0,33.0,0.0,0.0,2494.0,17.0,0.0,1.0,1098.0,Bundesliga,32.0,1.0,0.0,2253.0,3.0,0.0,0.0,270.0,
19/6/2011,Pedro Mosquera,67011240,796,4/21/1988,23,0,0,0,0,3700,5750,5750,140,117,353991,183,75,AM LC,3,1,1,1,2,1,3,2,1,3,3,14,14,16,8,14,13,6,13,6,5,15,10,4,17,8,12,13,7,12,15,15,8,17,5,11,10,9,6,12,13,10,7,20,9,14,10,11,9,10,6,13,8,12,8,17,13,10,13,9,6,13,1,1,10,20,1,15,20,AM LC,504,1,1,1,20,15,1,1,1,1,1,9,10,1,1,1,144.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pedro Mosquera,£630Th. ,32.0,184.0,Midfielder - Central Midfield,left,SD Huesca,21.0,0.0,3.0,849.0,20.0,3.0,1.0,1656.0,38.0,3.0,2.0,3114.0,26.0,0.0,0.0,1592.0,27.0,1.0,2.0,2310.0,40.0,0.0,2.0,3507.0,27.0,3.0,0.0,1861.0,25.0,0.0,2.0,1504.0,17.0,0.0,1.0,1108.0,LaLiga,40.0,0.0,1.0,3409.0,6.0,0.0,0.0,540.0,
19/6/2011,Pedro Moreira,55011443,788,3/15/1989,22,0,0,15,0,2000,5100,5100,120,102,49225,182,76,AM C,1,1,3,3,1,3,2,2,1,3,3,12,11,12,10,13,11,8,10,7,9,12,13,7,14,8,12,10,12,12,12,12,12,12,10,12,10,12,10,10,11,10,10,9,11,10,20,10,10,9,7,10,12,10,13,14,16,10,12,13,13,6,1,1,13,20,10,1,20,AM C,501,1,1,1,20,1,10,1,1,1,1,13,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pedro Moreira,£900Th. ,37.0,177.0,Defender - Right-Back,right,Retired,31.0,0.0,1.0,2714.0,22.0,0.0,0.0,1745.0,21.0,0.0,0.0,1772.0,7.0,0.0,0.0,559.0,36.0,0.0,0.0,2925.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,0.0,0.0,166.0,Liga NOS,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Paulo Regula,55017640,788,3/12/1989,22,0,0,2,0,1555,4634,5250,134,103,189597,184,71,AM C,2,3,1,3,3,2,2,3,1,2,2,11,12,12,12,12,12,9,12,9,7,10,11,7,12,11,11,11,12,11,11,11,14,12,12,13,10,10,11,10,11,11,10,10,13,11,20,10,10,10,8,10,8,12,19,13,16,15,14,14,14,7,1,1,14,20,10,10,20,AM C,501,1,1,1,20,10,10,1,1,1,1,14,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paulo Regula,£450Th. ,30.0,184.0,Midfielder - Attacking Midfield,right,Without Club,5.0,0.0,1.0,201.0,10.0,1.0,0.0,382.0,38.0,8.0,1.0,2777.0,17.0,3.0,0.0,1048.0,31.0,7.0,6.0,2047.0,35.0,7.0,1.0,2441.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Liga NOS,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Pateiro,728044,788,5/31/1980,31,0,0,0,0,1783,5245,5595,114,111,408463,178,72,M/AM LC,3,2,1,1,1,1,1,1,3,3,2,14,15,15,11,14,13,8,11,8,10,13,13,8,14,10,13,10,13,11,14,13,8,12,9,12,10,12,12,12,12,12,11,20,10,12,5,13,12,12,8,10,8,11,13,8,12,10,13,14,13,4,1,1,20,16,10,16,20,M/AM LC,414,1,1,1,15,16,10,1,1,1,1,20,15,1,1,1,1100000000000.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
19/6/2011,Paolo Grossi,7984022,776,5/29/1985,26,0,0,0,0,2500,5850,5850,124,117,443441,180,78,M/AM/S RLC,2,1,3,2,3,2,3,1,3,3,3,10,12,14,12,12,12,8,13,8,7,13,11,8,13,9,7,9,11,8,13,13,14,14,15,11,8,7,8,14,12,10,9,20,12,13,10,12,10,13,9,17,9,16,13,14,13,14,13,15,14,7,1,1,17,20,16,19,20,M/AM/S RLC,536,1,1,17,20,19,16,1,1,1,1,10,17,16,1,1,70400000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Paolo Grossi,£675Th. ,35.0,180.0,Midfielder - Central Midfield,left,Accademia Pavese,28.0,9.0,3.0,1792.0,19.0,1.0,2.0,933.0,25.0,1.0,1.0,1306.0,32.0,4.0,2.0,1921.0,30.0,3.0,4.0,1594.0,22.0,0.0,1.0,727.0,23.0,5.0,7.0,1466.0,2.0,0.0,1.0,140.0,nan,nan,nan,nan,Serie A,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Panagiotis Kone,693761,772,7/26/1987,23,5,0,0,0,3263,6024,5873,135,126,61545,184,75,AM RC,3,2,3,3,3,2,1,8,2,3,2,11,12,15,14,13,12,14,12,6,7,13,12,7,15,9,10,10,9,10,13,12,11,13,7,12,7,9,13,13,14,11,14,12,12,14,20,14,10,12,4,12,8,13,8,16,12,8,10,10,11,12,1,1,12,20,17,5,20,AM RC,503,1,1,14,20,5,17,1,1,1,1,12,3,10,1,1,2250000000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Panagiotis Kone,£1.44m ,33.0,182.0,Midfielder - Central Midfield,right,Retired,31.0,1.0,2.0,2050.0,31.0,1.0,1.0,1744.0,35.0,7.0,1.0,2472.0,29.0,5.0,1.0,2426.0,31.0,2.0,3.0,1753.0,8.0,1.0,1.0,285.0,7.0,0.0,0.0,342.0,20.0,1.0,1.0,1256.0,nan,nan,nan,nan,Serie A,15.0,2.0,1.0,1152.0,nan,nan,nan,nan,
19/6/2011,Pajtim Kasami,28027647,798,6/2/1992,19,0,0,10,1,3500,5500,6250,160,120,1510795,187,70,M/AM RC,1,1,1,1,1,1,1,1,1,1,1,10,14,13,14,12,5,9,13,3,9,13,11,14,8,7,13,14,12,10,11,9,10,17,8,11,9,13,11,15,13,14,12,20,12,14,8,11,13,10,12,10,17,6,14,5,11,6,10,5,11,8,1,1,20,20,17,13,20,M/AM RC,413,1,1,8,20,13,17,1,1,1,14,20,13,17,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pajtim Kasami,£2.25m ,28.0,188.0,Midfielder - Right Midfield,left,FC Basel 1893,23.0,0.0,3.0,866.0,24.0,3.0,2.0,1216.0,24.0,2.0,2.0,1665.0,35.0,3.0,1.0,2321.0,36.0,5.0,6.0,2440.0,30.0,4.0,3.0,2213.0,27.0,2.0,2.0,1974.0,26.0,6.0,4.0,2225.0,38.0,11.0,8.0,3068.0,Premier League,39.0,15.0,4.0,3234.0,nan,nan,nan,nan,
19/6/2011,Pablo Sarabia,67045428,796,5/11/1992,19,0,0,0,0,4070,6080,6080,164,124,5895804,177,72,M/AM LC,2,2,2,1,2,2,1,7,3,2,1,13,15,16,11,15,12,8,10,5,4,15,12,6,17,10,11,9,12,8,15,11,4,16,8,14,5,11,9,15,16,9,7,20,12,13,8,11,8,10,9,15,10,9,11,14,12,7,9,7,6,5,1,1,16,20,13,20,18,M/AM LC,524,1,1,10,18,20,13,1,1,1,1,15,16,9,1,1,2192.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pablo Sarabia,£2.25m ,28.0,174.0,Forward - Right Winger,left,Paris Saint-Germain,34.0,12.0,4.0,2628.0,20.0,0.0,1.0,983.0,16.0,2.0,0.0,629.0,36.0,2.0,6.0,2141.0,41.0,4.0,7.0,2927.0,32.0,7.0,6.0,2553.0,46.0,11.0,12.0,2809.0,53.0,9.0,9.0,3753.0,52.0,23.0,17.0,3729.0,LaLiga,40.0,14.0,8.0,2409.0,9.0,1.0,4.0,464.0,
19/6/2011,Pablo Piatti,14004181,1649,3/31/1989,22,1,0,6,0,5600,6587,7100,165,146,5795059,163,58,AM/S RLC,2,2,2,1,2,2,1,5,3,2,3,11,15,15,14,15,12,5,13,2,6,15,14,6,16,9,14,13,13,12,15,14,18,18,8,16,4,13,12,15,16,12,4,20,11,14,8,14,7,11,4,15,11,14,13,16,14,17,13,14,15,9,1,1,10,20,16,19,20,AM/S RLC,516,1,1,18,20,19,16,1,1,1,1,1,10,7,1,1,2250000000000000.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pablo Piatti,£7.20m ,31.0,163.0,Forward - Left Winger,both,Toronto FC,41.0,10.0,5.0,3264.0,47.0,6.0,5.0,2106.0,19.0,1.0,4.0,1081.0,29.0,7.0,5.0,1555.0,30.0,7.0,8.0,2044.0,37.0,2.0,8.0,1759.0,31.0,10.0,12.0,2475.0,31.0,2.0,4.0,1812.0,26.0,2.0,2.0,1237.0,LaLiga,25.0,4.0,4.0,1624.0,nan,nan,nan,nan,
19/6/2011,Pablo Hervías,67115983,796,3/8/1993,18,0,0,0,0,1750,4150,4150,119,90,235491,167,66,M/AM RC,3,2,3,3,3,1,2,3,3,3,2,12,12,12,9,8,10,7,11,2,1,11,10,4,14,8,9,8,9,10,12,11,12,14,9,12,3,10,4,14,10,9,6,10,12,13,20,11,10,11,6,9,9,13,8,14,6,9,6,11,10,7,1,1,16,20,20,13,18,M/AM RC,523,1,1,4,18,13,20,1,1,1,4,16,13,14,1,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19/6/2011,Pablo Ceppelini,78034945,1657,9/11/1991,19,0,0,0,0,2296,5077,5042,141,112,732886,176,70,M/AM RC,2,3,2,3,1,2,1,5,2,3,3,15,14,14,12,16,14,4,12,11,7,15,14,6,15,12,13,9,12,8,12,12,10,12,6,15,9,12,12,12,16,7,7,10,17,10,20,13,8,12,8,12,2,13,14,10,15,14,15,14,8,10,1,1,16,20,16,12,20,M/AM RC,523,1,1,8,20,12,16,1,1,1,1,16,8,12,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pablo Ceppelini,£1.35m ,29.0,178.0,Midfielder - Attacking Midfield,right,CD Cruz Azul,18.0,1.0,4.0,1217.0,18.0,5.0,0.0,1101.0,18.0,2.0,1.0,1131.0,3.0,0.0,0.0,94.0,29.0,5.0,2.0,1988.0,9.0,0.0,2.0,370.0,55.0,12.0,11.0,4938.0,34.0,6.0,6.0,2348.0,46.0,9.0,9.0,2797.0,Serie A,7.0,1.0,0.0,278.0,0.0,0.0,0.0,0.0,
19/6/2011,Pablo Barrientos,955648,1649,1/17/1985,26,0,0,15,6,4000,6100,6200,140,124,645917,175,66,M/AM RLC,1,2,3,2,1,2,3,6,2,1,3,14,15,16,11,15,9,7,11,6,5,15,12,5,16,14,13,17,9,9,14,15,10,15,12,15,7,11,9,14,15,10,7,20,12,15,7,10,10,10,19,12,13,12,12,14,10,14,14,9,9,15,1,1,19,20,15,20,16,M/AM RLC,526,1,1,1,16,20,15,1,1,1,1,15,19,14,1,1,34359738368.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Pablo Barrientos,£3.60m ,35.0,176.0,Forward - Right Winger,left,Without Club,21.0,2.0,3.0,1137.0,26.0,4.0,5.0,1753.0,35.0,5.0,5.0,2922.0,31.0,5.0,5.0,2346.0,41.0,3.0,5.0,2033.0,17.0,3.0,1.0,747.0,41.0,8.0,5.0,2843.0,43.0,6.0,8.0,3019.0,33.0,2.0,6.0,1900.0,Serie A,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Pablo Aimar,2000111,1649,11/3/1979,31,51,8,0,0,6250,8000,7750,158,154,3162055,170,62,AM C,2,3,2,3,1,1,1,10,1,3,3,15,15,16,14,18,15,8,13,6,5,17,14,7,18,11,16,13,14,13,18,18,15,17,11,16,8,13,12,13,15,8,7,11,13,12,20,12,7,11,7,14,14,9,12,14,14,14,16,14,14,9,1,1,6,20,10,12,20,AM C,501,1,1,6,20,12,10,1,1,1,1,6,1,1,1,1,1049728.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pablo Aimar,£5.85m ,40.0,170.0,Midfielder - Attacking Midfield,right,Retired,46.0,7.0,7.0,2983.0,42.0,3.0,12.0,2675.0,21.0,0.0,3.0,541.0,nan,nan,nan,nan,1.0,0.0,0.0,15.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Liga NOS,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Odhise Rroshi,11007620,752,5/22/1991,20,0,0,10,7,1610,5021,5550,145,111,445207,187,78,AM RC,3,2,3,3,2,3,2,1,1,3,2,6,9,10,10,10,7,12,10,10,5,9,11,6,10,11,10,7,9,8,10,9,12,10,11,11,7,10,10,16,14,10,13,7,9,17,20,9,10,10,10,10,10,11,11,11,13,13,10,10,10,9,3,8,15,20,20,10,15,AM RC,503,1,1,15,15,10,20,1,3,3,1,8,7,15,3,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Odise Roshi,£900Th. ,29.0,187.0,Forward - Right Winger,right,Akhmat Grozny,22.0,5.0,0.0,1486.0,20.0,1.0,1.0,555.0,32.0,2.0,1.0,891.0,25.0,1.0,3.0,874.0,22.0,3.0,2.0,1422.0,25.0,2.0,1.0,636.0,21.0,1.0,7.0,1167.0,21.0,1.0,3.0,1265.0,13.0,0.0,0.0,594.0,Bundesliga,28.0,8.0,1.0,1983.0,6.0,2.0,0.0,250.0,
19/6/2011,Nuno Assis,7004015,788,11/25/1977,33,1,0,1,0,3500,7000,7000,142,138,574474,168,63,AM C,2,2,2,2,1,1,1,3,1,1,2,14,14,16,13,17,14,6,12,7,8,16,13,8,16,14,12,15,15,10,16,15,17,17,7,13,10,10,14,14,16,7,7,12,9,13,20,11,7,12,10,12,7,10,15,14,15,14,13,10,10,3,1,1,5,20,5,5,20,AM C,501,1,1,5,20,5,5,1,1,1,1,5,1,1,1,1,70900000000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Nuno Assis,£540Th. ,42.0,168.0,Midfielder - Attacking Midfield,right,Retired,34.0,6.0,5.0,2935.0,28.0,4.0,0.0,2336.0,30.0,2.0,1.0,2554.0,30.0,3.0,3.0,2182.0,31.0,7.0,0.0,2263.0,34.0,10.0,1.0,2807.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Liga NOS,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Niko Kranjcar,652912,761,8/13/1984,26,64,15,9,4,6350,8195,7250,157,149,2780211,185,82,M/AM LC,1,3,2,3,3,2,1,9,2,2,2,14,12,15,10,16,15,8,14,9,12,15,15,11,16,12,14,13,15,15,14,15,13,14,11,13,8,14,12,15,12,17,13,10,13,12,20,14,15,14,6,13,9,11,14,16,11,12,17,17,16,10,1,1,16,20,10,18,20,M/AM LC,524,1,1,10,20,18,10,1,1,1,1,16,15,10,1,1,2340000000000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,Niko Kranjcar,£6.75m ,36.0,186.0,Midfielder - Attacking Midfield,both,Retired,21.0,2.0,1.0,652.0,18.0,1.0,1.0,1047.0,21.0,4.0,2.0,1185.0,33.0,2.0,3.0,2121.0,22.0,2.0,1.0,1113.0,8.0,1.0,1.0,413.0,15.0,3.0,3.0,765.0,11.0,0.0,3.0,647.0,nan,nan,nan,nan,Premier League,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Nicolas Anelka,2006171,769,3/14/1979,32,69,14,10,4,7600,7850,8250,172,157,701119,185,84,AM/S RC,3,2,1,1,3,2,3,5,3,1,1,9,13,14,15,15,13,12,11,4,2,10,15,8,16,10,15,11,18,9,14,13,12,14,7,18,12,10,10,16,16,15,13,12,17,14,20,13,12,12,11,12,7,6,12,17,5,15,14,11,14,14,1,1,1,16,16,12,16,AM/S RC,623,1,1,20,16,12,16,1,1,1,1,1,1,1,1,1,17600000000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Nicolas Anelka,£2.70m ,41.0,186.0,Forward - Centre-Forward,right,Retired,46.0,16.0,8.0,3304.0,38.0,4.0,8.0,2822.0,3.0,0.0,0.0,55.0,19.0,4.0,0.0,1460.0,6.0,0.0,0.0,389.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Premier League,nan,nan,nan,nan,nan,nan,nan,nan,
